partida_id,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado
4708,10,2014-07-16,19:34,Coritiba,Figueirense,,,C. Juarez Roth,A. Ferreira,Figueirense,Couto Pereira,0,2,PR,SC
4712,10,2014-07-16,21:59,Flamengo,Athletico Paranaense,,,N. da Silveira Júnior,D. Ghidoni Junior,Athletico Paranaense,Moacyrzão,1,2,RJ,PR
4711,10,2014-07-16,22:00,Bahia,São Paulo,,,M. dos Santos Gonçalves,M. Ramalho,São Paulo,Itaipava Arena Fonte Nova,0,2,BA,SP
4710,10,2014-07-16,22:03,Criciúma,Fluminense,,,W. Lopes,C. Borges dos Santos,Criciúma,Estádio Heriberto Hülse,3,2,SC,RJ
4714,10,2014-07-17,19:32,Santos,Palmeiras,,,O. de Oliveira Filho,R. Gareca Nardi,Santos,Estádio Urbano Caldeira,2,0,SP,SP
4713,10,2014-07-17,19:37,Corinthians,Internacional,,,L. Venker de Menezes,A. da Silva Braga,Corinthians,Neo Química Arena,2,1,SP,RS
4715,10,2014-07-17,20:59,Cruzeiro,Vitória,,,M. de Oliveira Santos,J. da Silva,Cruzeiro,Mineirão,3,1,MG,BA
4717,11,2014-07-19,18:30,São Paulo,Chapecoense,,,M. Ramalho,C. Rodrigues,Chapecoense,Morumbi,0,1,SP,SC
4718,11,2014-07-19,18:30,Figueirense,Grêmio,,,A. Ferreira,E. Alves Moreira,Grêmio,Orlando Scarpelli,0,1,SC,RS
4719,11,2014-07-19,18:32,Atlético Mineiro,Bahia,,,L. Culpi,M. dos Santos Gonçalves,-,Estádio Raimundo Sampaio,1,1,MG,BA
4720,11,2014-07-19,21:00,Botafogo,Coritiba,,,V. Carmo Mancini,C. Juarez Roth,Botafogo,Estádio Municipal General Raulino de Oliveira,1,0,RJ,PR
4722,11,2014-07-20,16:02,Palmeiras,Cruzeiro,,,R. Gareca Nardi,M. de Oliveira Santos,Cruzeiro,Estádio Municipal Paulo Machado de Carvalho,1,2,SP,MG
4721,11,2014-07-20,16:04,Internacional,Flamengo,,,A. da Silva Braga,N. da Silveira Júnior,Internacional,Estádio José Pinheiro Borda,4,0,RS,RJ
4723,11,2014-07-20,16:04,Vitória,Corinthians,,,J. da Silva,L. Venker de Menezes,-,Barradão,0,0,BA,SP
4724,11,2014-07-20,18:30,Athletico Paranaense,Criciúma,,,D. Ghidoni Junior,W. Lopes,Athletico Paranaense,Estádio Joaquim Américo Guimarães,2,0,PR,SC
4726,11,2014-07-20,18:31,Goiás,Sport,,,S. Drubscky de Campos,E. Baptista,-,Estádio do Governo do Estado de Goiás (Serra Dourada),0,0,GO,PE
4725,11,2014-07-20,18:32,Fluminense,Santos,,,C. Borges dos Santos,O. de Oliveira Filho,Fluminense,Estádio Municipal General Raulino de Oliveira,1,0,RJ,SP
4728,12,2014-07-26,18:28,Cruzeiro,Figueirense,,,M. de Oliveira Santos,A. Fucks,Cruzeiro,Mineirão,5,0,MG,SC
4727,12,2014-07-26,18:32,Santos,Chapecoense,,,O. de Oliveira Filho,C. Rodrigues,Santos,Estádio Urbano Caldeira,3,0,SP,SC
4729,12,2014-07-26,18:34,Criciúma,Vitória,,,W. Lopes,J. da Silva,Vitória,Estádio Heriberto Hülse,1,3,SC,BA
4730,12,2014-07-26,21:01,Bahia,Internacional,,,M. dos Santos Gonçalves,A. da Silva Braga,Internacional,Itaipava Arena Fonte Nova,0,1,BA,RS
4734,12,2014-07-27,15:58,Sport,Atlético Mineiro,,,E. Baptista,L. Culpi,Sport,Adelmar da Costa Carvalho,2,1,PE,MG
4731,12,2014-07-27,15:59,Goiás,São Paulo,,,S. Drubscky de Campos,M. Ramalho,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,SP
4733,12,2014-07-27,15:59,Corinthians,Palmeiras,,,L. Venker de Menezes,R. Gareca Nardi,Corinthians,Neo Química Arena,2,0,SP,SP
4732,12,2014-07-27,16:02,Athletico Paranaense,Fluminense,,,D. Ghidoni Junior,C. Borges dos Santos,Fluminense,Estádio Joaquim Américo Guimarães,0,3,PR,RJ
4736,12,2014-07-27,18:28,Grêmio,Coritiba,,,E. Alves Moreira,C. Juarez Roth,Coritiba,Arena do Grêmio,2,3,RS,PR
4735,12,2014-07-27,18:30,Flamengo,Botafogo,,,V. Luxemburgo da Silva,V. Carmo Mancini,Flamengo,Maracanã,1,0,RJ,RJ
4737,13,2014-08-02,18:29,Botafogo,Cruzeiro,,,V. Carmo Mancini,M. de Oliveira Santos,-,Maracanã,1,1,RJ,MG
4738,13,2014-08-02,18:30,São Paulo,Criciúma,,,M. Ramalho,W. Lopes,-,Morumbi,1,1,SP,SC
4739,13,2014-08-02,21:00,Vitória,Grêmio,,,J. da Silva,L. Scolari,Vitória,Barradão,2,1,BA,RS
4740,13,2014-08-03,16:00,Palmeiras,Bahia,,,R. Gareca Nardi,C. Fabian,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,BA
4741,13,2014-08-03,16:00,Chapecoense,Flamengo,4-4-2,4-2-3-1,C. Rodrigues,V. Luxemburgo da Silva,Chapecoense,Arena Condá,1,0,SC,RJ
4743,13,2014-08-03,16:00,Figueirense,Sport,,,A. Fucks,E. Baptista,Figueirense,Orlando Scarpelli,3,0,SC,PE
4742,13,2014-08-03,16:01,Coritiba,Corinthians,,,C. Juarez Roth,L. Venker de Menezes,-,Couto Pereira,0,0,PR,SP
4745,13,2014-08-03,18:27,Fluminense,Goiás,,,C. Borges dos Santos,S. Drubscky de Campos,Fluminense,Maracanã,2,0,RJ,GO
4744,13,2014-08-03,18:29,Internacional,Santos,,,A. da Silva Braga,O. de Oliveira Filho,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP
4746,13,2014-08-03,18:29,Atlético Mineiro,Athletico Paranaense,,,L. Culpi,D. Ghidoni Junior,Atlético Mineiro,Estádio Raimundo Sampaio,3,1,MG,PR
4716,10,2014-08-06,20:59,Chapecoense,Atlético Mineiro,,,C. Rodrigues,L. Culpi,-,Arena Condá,1,1,SC,MG
4747,14,2014-08-09,18:31,Criciúma,Cruzeiro,,,W. Lopes,M. de Oliveira Santos,-,Estádio Heriberto Hülse,0,0,SC,MG
4748,14,2014-08-09,18:32,Bahia,Goiás,,,C. Fabian,S. Drubscky de Campos,Bahia,Itaipava Arena Fonte Nova,1,0,BA,GO
4749,14,2014-08-09,20:58,Fluminense,Coritiba,,,C. Borges dos Santos,C. Juarez Roth,-,Maracanã,1,1,RJ,PR
4750,14,2014-08-10,16:00,Flamengo,Sport,,,V. Luxemburgo da Silva,E. Baptista,Flamengo,Maracanã,1,0,RJ,PE
4752,14,2014-08-10,16:00,Athletico Paranaense,Botafogo,,,D. Ghidoni Junior,V. Carmo Mancini,Athletico Paranaense,Estádio Joaquim Américo Guimarães,2,0,PR,RJ
4751,14,2014-08-10,16:02,Santos,Corinthians,,,O. de Oliveira Filho,L. Venker de Menezes,Corinthians,Estádio Urbano Caldeira,0,1,SP,SP
4753,14,2014-08-10,16:02,Internacional,Grêmio,,,A. da Silva Braga,L. Scolari,Internacional,Estádio José Pinheiro Borda,2,0,RS,RS
4754,14,2014-08-10,18:28,Atlético Mineiro,Palmeiras,,,L. Culpi,R. Gareca Nardi,Atlético Mineiro,Estádio Raimundo Sampaio,2,1,MG,SP
4755,14,2014-08-10,18:29,Chapecoense,Figueirense,,,C. Rodrigues,A. Fucks,Figueirense,Arena Condá,0,1,SC,SC
4756,14,2014-08-10,18:30,São Paulo,Vitória,,,M. Ramalho,J. da Silva,São Paulo,Morumbi,3,1,SP,BA
4757,15,2014-08-16,18:30,Goiás,Internacional,,,S. Drubscky de Campos,A. da Silva Braga,Internacional,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,RS
4758,15,2014-08-16,20:58,Corinthians,Bahia,,,L. Venker de Menezes,G. Kleina,-,Neo Química Arena,1,1,SP,BA
4761,15,2014-08-17,15:58,Grêmio,Criciúma,,,L. Scolari,W. Lopes,Grêmio,Arena do Grêmio,2,0,RS,SC
4759,15,2014-08-17,15:59,Coritiba,Flamengo,,,C. Juarez Roth,V. Luxemburgo da Silva,Flamengo,Couto Pereira,0,1,PR,RJ
4762,15,2014-08-17,16:00,Cruzeiro,Santos,,,M. de Oliveira Santos,O. de Oliveira Filho,Cruzeiro,Mineirão,3,0,MG,SP
4760,15,2014-08-17,16:01,Palmeiras,São Paulo,,,R. Gareca Nardi,M. Ramalho,São Paulo,Estádio Municipal Paulo Machado de Carvalho,1,2,SP,SP
4763,15,2014-08-17,16:02,Vitória,Chapecoense,,,J. da Silva,C. Rodrigues,-,Barradão,0,0,BA,SC
4764,15,2014-08-17,18:30,Botafogo,Fluminense,,,V. Carmo Mancini,C. Borges dos Santos,Botafogo,Estádio Nacional de Brasília,2,0,RJ,RJ
4766,15,2014-08-17,18:31,Figueirense,Atlético Mineiro,,,A. Fucks,L. Culpi,-,Orlando Scarpelli,2,2,SC,MG
4765,15,2014-08-17,18:32,Sport,Athletico Paranaense,,,E. Baptista,D. Ghidoni Junior,-,Adelmar da Costa Carvalho,1,1,PE,PR
4767,16,2014-08-20,19:27,Sport,Palmeiras,,,E. Baptista,R. Gareca Nardi,Sport,Arena de Pernambuco,2,1,PE,SP
4768,16,2014-08-20,19:30,Figueirense,Botafogo,,,A. Fucks,V. Carmo Mancini,Figueirense,Orlando Scarpelli,1,0,SC,RJ
4769,16,2014-08-20,19:30,Santos,Athletico Paranaense,,,O. de Oliveira Filho,D. Ghidoni Junior,Santos,Estádio Urbano Caldeira,2,0,SP,PR
4770,16,2014-08-20,20:58,Coritiba,Vitória,,,C. Juarez Roth,J. da Silva,Coritiba,Couto Pereira,2,0,PR,BA
4771,16,2014-08-20,20:58,Bahia,Criciúma,,,G. Kleina,W. Lopes,-,Itaipava Arena Fonte Nova,0,0,BA,SC
4772,16,2014-08-20,21:59,Chapecoense,Fluminense,,,C. Rodrigues,C. Borges dos Santos,Chapecoense,Arena Condá,1,0,SC,RJ
4773,16,2014-08-20,22:00,Flamengo,Atlético Mineiro,,,V. Luxemburgo da Silva,L. Culpi,Flamengo,Maracanã,2,1,RJ,MG
4774,16,2014-08-20,22:00,Internacional,São Paulo,,,A. da Silva Braga,M. Ramalho,São Paulo,Estádio José Pinheiro Borda,0,1,RS,SP
4775,16,2014-08-21,19:30,Corinthians,Goiás,,,L. Venker de Menezes,S. Drubscky de Campos,Corinthians,Neo Química Arena,5,2,SP,GO
4776,16,2014-08-21,20:27,Cruzeiro,Grêmio,,,M. de Oliveira Santos,L. Scolari,Cruzeiro,Mineirão,1,0,MG,RS
4777,17,2014-08-23,18:29,Atlético Mineiro,Internacional,,,L. Culpi,A. da Silva Braga,Atlético Mineiro,Estádio Raimundo Sampaio,1,0,MG,RS
4778,17,2014-08-23,18:29,Botafogo,Chapecoense,,,V. Carmo Mancini,C. Rodrigues,Botafogo,Maracanã,1,0,RJ,SC
4779,17,2014-08-23,21:01,Palmeiras,Coritiba,,,R. Gareca Nardi,C. Juarez Roth,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,PR
4780,17,2014-08-24,15:58,Grêmio,Corinthians,,,L. Scolari,L. Venker de Menezes,Grêmio,Arena do Grêmio,2,1,RS,SP
4781,17,2014-08-24,16:00,Criciúma,Flamengo,,,W. Lopes,V. Luxemburgo da Silva,Flamengo,Estádio Heriberto Hülse,0,2,SC,RJ
4782,17,2014-08-24,16:00,Vitória,Figueirense,,,N. da Silveira Júnior,A. Fucks,Figueirense,Barradão,0,1,BA,SC
4783,17,2014-08-24,16:00,São Paulo,Santos,,,M. Ramalho,O. de Oliveira Filho,São Paulo,Morumbi,2,1,SP,SP
4784,17,2014-08-24,16:00,Fluminense,Sport,,,C. Borges dos Santos,E. Baptista,Fluminense,Maracanã,4,0,RJ,PE
4786,17,2014-08-24,18:29,Athletico Paranaense,Bahia,,,D. Ghidoni Junior,G. Kleina,-,Estádio Joaquim Américo Guimarães,0,0,PR,BA
4785,17,2014-08-24,18:30,Goiás,Cruzeiro,,,S. Drubscky de Campos,M. de Oliveira Santos,Cruzeiro,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,MG
4788,18,2014-08-30,18:27,Cruzeiro,Chapecoense,,,M. de Oliveira Santos,C. Rodrigues,Cruzeiro,Mineirão,4,2,MG,SC
4787,18,2014-08-30,18:32,Palmeiras,Internacional,,,R. Gareca Nardi,A. da Silva Braga,Internacional,Estádio Municipal Paulo Machado de Carvalho,0,1,SP,RS
4791,18,2014-08-31,15:59,Sport,Criciúma,,,E. Baptista,W. Vaterkemper,Sport,Adelmar da Costa Carvalho,2,0,PE,SC
4790,18,2014-08-31,16:00,Coritiba,Atlético Mineiro,,,M. dos Santos Gonçalves,L. Culpi,-,Couto Pereira,0,0,PR,MG
4793,18,2014-08-31,16:01,Botafogo,Santos,,,V. Carmo Mancini,O. de Oliveira Filho,Botafogo,Maracanã,1,0,RJ,SP
4789,18,2014-08-31,16:02,Corinthians,Fluminense,,,L. Venker de Menezes,C. Borges dos Santos,-,Neo Química Arena,1,1,SP,RJ
4792,18,2014-08-31,16:02,Figueirense,São Paulo,,,A. Fucks,M. Ramalho,-,Orlando Scarpelli,1,1,SC,SP
4794,18,2014-08-31,18:29,Grêmio,Bahia,,,L. Scolari,G. Kleina,Grêmio,Arena do Grêmio,1,0,RS,BA
4795,18,2014-08-31,18:30,Goiás,Athletico Paranaense,,,S. Drubscky de Campos,,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),3,1,GO,PR
4796,18,2014-08-31,18:31,Vitória,Flamengo,,,N. da Silveira Júnior,V. Luxemburgo da Silva,Flamengo,Barradão,1,2,BA,RJ
4798,19,2014-09-06,18:29,Flamengo,Grêmio,,,V. Luxemburgo da Silva,L. Scolari,Grêmio,Maracanã,0,1,RJ,RS
4797,19,2014-09-06,18:33,Santos,Vitória,,,E. Alves Moreira,N. da Silveira Júnior,Santos,Estádio Municipal Paulo Machado de Carvalho,3,1,SP,BA
4799,19,2014-09-06,21:00,Chapecoense,Goiás,,,C. Rodrigues,S. Drubscky de Campos,-,Arena Condá,0,0,SC,GO
4801,19,2014-09-07,15:59,Criciúma,Corinthians,,,G. Dal Pozzo,L. Venker de Menezes,-,Estádio Heriberto Hülse,0,0,SC,SP
4802,19,2014-09-07,15:59,Atlético Mineiro,Botafogo,,,L. Culpi,V. Carmo Mancini,Atlético Mineiro,Estádio Raimundo Sampaio,1,0,MG,RJ
4800,19,2014-09-07,16:00,São Paulo,Sport,,,M. Ramalho,E. Baptista,São Paulo,Morumbi,2,0,SP,PE
4803,19,2014-09-07,16:00,Fluminense,Cruzeiro,,,C. Borges dos Santos,M. de Oliveira Santos,-,Maracanã,3,3,RJ,MG
4804,19,2014-09-07,18:28,Bahia,Coritiba,,,G. Kleina,M. dos Santos Gonçalves,-,Itaipava Arena Fonte Nova,0,0,BA,PR
4805,19,2014-09-07,18:30,Athletico Paranaense,Palmeiras,,,C. dos Santos Oliveira,D. Silvestre Júnior,-,Estádio Joaquim Américo Guimarães,1,1,PR,SP
4806,19,2014-09-07,18:30,Internacional,Figueirense,,,A. da Silva Braga,A. Fucks,Figueirense,Estádio José Pinheiro Borda,2,3,RS,SC
4807,20,2014-09-10,19:29,Grêmio,Athletico Paranaense,,,L. Scolari,C. dos Santos Oliveira,Grêmio,Arena do Grêmio,1,0,RS,PR
4808,20,2014-09-10,19:30,Palmeiras,Criciúma,4-2-2-2,4-2-3-1,D. Silvestre Júnior,G. Dal Pozzo,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,SC
4809,20,2014-09-10,19:30,Figueirense,Fluminense,,,A. Fucks,C. Borges dos Santos,-,Orlando Scarpelli,1,1,SC,RJ
4810,20,2014-09-10,21:00,Sport,Santos,,,E. Baptista,E. Alves Moreira,Sport,Arena de Pernambuco,3,1,PE,SP
4811,20,2014-09-10,21:02,Coritiba,Chapecoense,,,M. dos Santos Gonçalves,C. Rodrigues,Coritiba,Couto Pereira,3,0,PR,SC
4812,20,2014-09-10,22:00,Goiás,Flamengo,,,S. Drubscky de Campos,V. Luxemburgo da Silva,Goiás,Arena Pantanal,1,0,GO,RJ
4813,20,2014-09-10,22:00,Botafogo,São Paulo,,,V. Carmo Mancini,M. Ramalho,São Paulo,Estádio Nacional de Brasília,2,4,RJ,SP
4814,20,2014-09-10,22:00,Vitória,Internacional,,,N. da Silveira Júnior,A. da Silva Braga,Vitória,Barradão,2,0,BA,RS
4815,20,2014-09-11,19:32,Corinthians,Atlético Mineiro,,,L. Venker de Menezes,L. Culpi,Corinthians,Neo Química Arena,1,0,SP,MG
4816,20,2014-09-11,20:30,Cruzeiro,Bahia,,,M. de Oliveira Santos,G. Kleina,Cruzeiro,Mineirão,2,1,MG,BA
4817,21,2014-09-13,18:30,Fluminense,Palmeiras,,,C. Borges dos Santos,D. Silvestre Júnior,Fluminense,Maracanã,3,0,RJ,SP
4818,21,2014-09-13,18:30,Chapecoense,Sport,,,J. da Silva,E. Baptista,Chapecoense,Arena Condá,3,1,SC,PE
4819,21,2014-09-13,20:59,Santos,Coritiba,,,E. Alves Moreira,M. dos Santos Gonçalves,Santos,Estádio Urbano Caldeira,2,1,SP,PR
4820,21,2014-09-14,15:59,Bahia,Figueirense,,,G. Kleina,A. Fucks,Bahia,Estádio Alberto Oliveira,3,0,BA,SC
4822,21,2014-09-14,15:59,Flamengo,Corinthians,,,V. Luxemburgo da Silva,L. Venker de Menezes,Flamengo,Maracanã,1,0,RJ,SP
4821,21,2014-09-14,16:00,Internacional,Botafogo,,,A. da Silva Braga,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,2,0,RS,RJ
4823,21,2014-09-14,16:02,São Paulo,Cruzeiro,,,M. Ramalho,M. de Oliveira Santos,São Paulo,Morumbi,2,0,SP,MG
4824,21,2014-09-14,18:29,Athletico Paranaense,Vitória,,,C. dos Santos Oliveira,N. da Silveira Júnior,Athletico Paranaense,Estádio Joaquim Américo Guimarães,2,0,PR,BA
4825,21,2014-09-14,18:29,Atlético Mineiro,Grêmio,,,L. Culpi,L. Scolari,-,Estádio Raimundo Sampaio,0,0,MG,RS
4826,21,2014-09-14,18:29,Criciúma,Goiás,,,G. Dal Pozzo,S. Drubscky de Campos,Criciúma,Estádio Heriberto Hülse,1,0,SC,GO
4827,22,2014-09-17,19:29,Vitória,Fluminense,,,N. da Silveira Júnior,C. Borges dos Santos,Vitória,Barradão,3,1,BA,RJ
4828,22,2014-09-17,19:31,Cruzeiro,Athletico Paranaense,,,M. de Oliveira Santos,C. dos Santos Oliveira,Cruzeiro,Mineirão,2,0,MG,PR
4829,22,2014-09-17,21:00,Sport,Internacional,,,E. Baptista,A. da Silva Braga,-,Arena de Pernambuco,0,0,PE,RS
4830,22,2014-09-17,21:01,Figueirense,Criciúma,,,A. Fucks,G. Dal Pozzo,-,Orlando Scarpelli,1,1,SC,SC
4831,22,2014-09-17,22:00,Botafogo,Bahia,,,V. Carmo Mancini,G. Kleina,Bahia,Maracanã,2,3,RJ,BA
4833,22,2014-09-17,22:00,Coritiba,São Paulo,4-3-2-1,4-4-2,M. dos Santos Gonçalves,M. Ramalho,Coritiba,Couto Pereira,3,1,PR,SP
4832,22,2014-09-17,22:01,Palmeiras,Flamengo,,,D. Silvestre Júnior,V. Luxemburgo da Silva,-,Estádio Municipal Paulo Machado de Carvalho,2,2,SP,RJ
4834,22,2014-09-18,19:27,Corinthians,Chapecoense,,,L. Venker de Menezes,J. da Silva,-,Neo Química Arena,1,1,SP,SC
4835,22,2014-09-18,19:30,Goiás,Atlético Mineiro,,,S. Drubscky de Campos,L. Culpi,Atlético Mineiro,Estádio do Governo do Estado de Goiás (Serra Dourada),2,3,GO,MG
4836,22,2014-09-18,20:29,Grêmio,Santos,,,L. Scolari,E. Alves Moreira,-,Arena do Grêmio,0,0,RS,SP
4837,23,2014-09-20,18:31,Athletico Paranaense,Internacional,,,C. dos Santos Oliveira,A. da Silva Braga,Internacional,Estádio Joaquim Américo Guimarães,0,1,PR,RS
4838,23,2014-09-20,21:00,Criciúma,Botafogo,,,G. Dal Pozzo,V. Carmo Mancini,-,Estádio Heriberto Hülse,1,1,SC,RJ
4839,23,2014-09-21,15:59,Cruzeiro,Atlético Mineiro,,,M. de Oliveira Santos,L. Culpi,Atlético Mineiro,Mineirão,2,3,MG,MG
4843,23,2014-09-21,15:59,Vitória,Bahia,,,N. da Silveira Júnior,G. Kleina,Vitória,Itaipava Arena Fonte Nova,2,1,BA,BA
4840,23,2014-09-21,16:00,Flamengo,Fluminense,,,V. Luxemburgo da Silva,C. Borges dos Santos,-,Maracanã,1,1,RJ,RJ
4842,23,2014-09-21,16:00,Corinthians,São Paulo,,,L. Venker de Menezes,M. Ramalho,Corinthians,Neo Química Arena,3,2,SP,SP
4841,23,2014-09-21,16:01,Sport,Coritiba,,,E. Baptista,M. dos Santos Gonçalves,Sport,Adelmar da Costa Carvalho,1,0,PE,PR
4845,23,2014-09-21,18:29,Goiás,Palmeiras,,,S. Drubscky de Campos,D. Silvestre Júnior,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),6,0,GO,SP
4846,23,2014-09-21,18:30,Grêmio,Chapecoense,4-1-4-1,4-2-3-1,L. Scolari,J. da Silva,Grêmio,Arena do Grêmio,1,0,RS,SC
4844,23,2014-09-21,18:31,Santos,Figueirense,,,E. Alves Moreira,A. Fucks,Santos,Estádio Urbano Caldeira,3,1,SP,SC
4847,24,2014-09-24,19:30,Internacional,Criciúma,,,A. da Silva Braga,G. Dal Pozzo,Internacional,Estádio José Pinheiro Borda,3,0,RS,SC
4848,24,2014-09-24,19:32,Coritiba,Cruzeiro,,,M. dos Santos Gonçalves,M. de Oliveira Santos,Cruzeiro,Couto Pereira,1,2,PR,MG
4850,24,2014-09-24,21:00,Chapecoense,Athletico Paranaense,,,J. da Silva,C. dos Santos Oliveira,Chapecoense,Arena Condá,3,0,SC,PR
4849,24,2014-09-24,21:01,Bahia,Sport,,,G. Kleina,E. Baptista,Bahia,Itaipava Arena Fonte Nova,1,0,BA,PE
4852,24,2014-09-24,22:00,Figueirense,Corinthians,,,A. Fucks,L. Venker de Menezes,Figueirense,Orlando Scarpelli,1,0,SC,SP
4853,24,2014-09-24,22:00,Fluminense,Grêmio,4-2-3-1,4-1-4-1,C. Borges dos Santos,L. Scolari,-,Maracanã,0,0,RJ,RS
4851,24,2014-09-24,22:01,São Paulo,Flamengo,,,M. Ramalho,V. Luxemburgo da Silva,-,Morumbi,2,2,SP,RJ
4855,24,2014-09-25,19:29,Botafogo,Goiás,,,V. Carmo Mancini,S. Drubscky de Campos,Botafogo,Maracanã,1,0,RJ,GO
4854,24,2014-09-25,19:33,Palmeiras,Vitória,,,D. Silvestre Júnior,N. da Silveira Júnior,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,2,0,SP,BA
4856,24,2014-09-25,20:29,Atlético Mineiro,Santos,4-2-3-1,4-2-3-1,L. Culpi,E. Alves Moreira,Atlético Mineiro,Estádio Raimundo Sampaio,3,2,MG,SP
4858,25,2014-09-27,18:29,Sport,Cruzeiro,,,E. Baptista,M. de Oliveira Santos,-,Arena de Pernambuco,0,0,PE,MG
4857,25,2014-09-27,18:30,Chapecoense,Criciúma,,,J. da Silva,G. Dal Pozzo,-,Arena Condá,1,1,SC,SC
4859,25,2014-09-27,21:01,São Paulo,Fluminense,,,M. Ramalho,C. Borges dos Santos,Fluminense,Morumbi,1,3,SP,RJ
4862,25,2014-09-28,15:58,Botafogo,Grêmio,,,V. Carmo Mancini,L. Scolari,Grêmio,Maracanã,0,2,RJ,RS
4860,25,2014-09-28,16:00,Bahia,Flamengo,,,G. Kleina,V. Luxemburgo da Silva,Bahia,Itaipava Arena Fonte Nova,2,1,BA,RJ
4861,25,2014-09-28,16:00,Athletico Paranaense,Corinthians,,,C. dos Santos Oliveira,L. Venker de Menezes,Athletico Paranaense,Estádio Joaquim Américo Guimarães,1,0,PR,SP
4863,25,2014-09-28,16:01,Atlético Mineiro,Vitória,,,L. Culpi,N. da Silveira Júnior,Atlético Mineiro,Estádio Raimundo Sampaio,2,0,MG,BA
4866,25,2014-09-28,18:30,Santos,Goiás,,,E. Alves Moreira,S. Drubscky de Campos,Santos,Estádio Municipal Paulo Machado de Carvalho,2,0,SP,GO
4864,25,2014-09-28,18:31,Figueirense,Palmeiras,,,A. Fucks,D. Silvestre Júnior,Figueirense,Orlando Scarpelli,3,1,SC,SP
4865,25,2014-09-28,18:32,Internacional,Coritiba,4-2-3-1,4-2-2-2,A. da Silva Braga,M. dos Santos Gonçalves,Internacional,Estádio José Pinheiro Borda,4,2,RS,PR
4867,26,2014-10-02,19:30,Palmeiras,Chapecoense,,,D. Silvestre Júnior,J. da Silva,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,4,2,SP,SC
4868,26,2014-10-04,16:20,Flamengo,Santos,,,V. Luxemburgo da Silva,E. Alves Moreira,Santos,Maracanã,0,1,RJ,SP
4871,26,2014-10-04,16:20,Vitória,Botafogo,,,N. da Silveira Júnior,V. Carmo Mancini,Vitória,Barradão,2,1,BA,RJ
4869,26,2014-10-04,16:21,Fluminense,Bahia,,,C. Borges dos Santos,G. Kleina,-,Estádio Nacional de Brasília,1,1,RJ,BA
4872,26,2014-10-04,16:22,Grêmio,São Paulo,,,L. Scolari,M. Ramalho,São Paulo,Arena do Grêmio,0,1,RS,SP
4870,26,2014-10-04,16:24,Coritiba,Athletico Paranaense,4-2-2-2,4-3-3,M. dos Santos Gonçalves,C. dos Santos Oliveira,Coritiba,Couto Pereira,1,0,PR,PR
4875,26,2014-10-04,18:30,Criciúma,Atlético Mineiro,,,G. Dal Pozzo,L. Culpi,Criciúma,Estádio Heriberto Hülse,3,1,SC,MG
4873,26,2014-10-04,18:31,Corinthians,Sport,,,L. Venker de Menezes,E. Baptista,Corinthians,Neo Química Arena,3,0,SP,PE
4874,26,2014-10-04,18:31,Cruzeiro,Internacional,,,M. de Oliveira Santos,A. da Silva Braga,Cruzeiro,Mineirão,2,1,MG,RS
4876,26,2014-10-04,20:59,Goiás,Figueirense,,,S. Drubscky de Campos,A. Fucks,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,SC
4879,27,2014-10-08,19:29,São Paulo,Athletico Paranaense,,,M. Ramalho,C. dos Santos Oliveira,São Paulo,Morumbi,1,0,SP,PR
4877,27,2014-10-08,19:30,Botafogo,Palmeiras,,,V. Carmo Mancini,D. Silvestre Júnior,Palmeiras,Maracanã,0,1,RJ,SP
4878,27,2014-10-08,19:31,Coritiba,Criciúma,,,M. dos Santos Gonçalves,G. Dal Pozzo,Coritiba,Couto Pereira,1,0,PR,SC
4880,27,2014-10-08,21:02,Vitória,Goiás,,,N. da Silveira Júnior,S. Drubscky de Campos,-,Barradão,2,2,BA,GO
4882,27,2014-10-08,21:59,Grêmio,Sport,,,L. Scolari,E. Baptista,Grêmio,Arena do Grêmio,2,0,RS,PE
4881,27,2014-10-08,22:00,Cruzeiro,Corinthians,,,M. de Oliveira Santos,L. Venker de Menezes,Corinthians,Mineirão,0,1,MG,SP
4883,27,2014-10-08,22:00,Figueirense,Flamengo,,,A. Fucks,V. Luxemburgo da Silva,Flamengo,Orlando Scarpelli,1,2,SC,RJ
4885,27,2014-10-09,19:30,Fluminense,Atlético Mineiro,,,C. Borges dos Santos,L. Culpi,-,Maracanã,0,0,RJ,MG
4884,27,2014-10-09,19:32,Santos,Bahia,,,E. Alves Moreira,G. Kleina,Santos,Estádio Urbano Caldeira,1,0,SP,BA
